sep=;
Transaction;Block;Date/Time;Type;Amount;Total
778e531b91d5200f2549f45ef282e5e4ded83405744eb904b4d8e1a04e4dc822;1944591;2021-06-13 12:00:15;Send;-22677.18418555;0
0b08873779af7825f52b9c404747d78c9bc18324e1753f3a19ebbd69a026f0c7;1911960;2021-05-21 07:56:00;Receive;22677.18418555;22677.18418555
