sep=;
Transaction;Block;Date/Time;Type;Amount;Total
00cd41b3e32da20aebd68e5a1fa703522aaa49917dc26984c8a1cb3c15014c1c;2118399;2021-10-15 00:19:10;Send;-30319.24;0
f9f2222c2cd809589a2b8280bd60612cc6f19aa915bc70452b7520e7438209c9;2117111;2021-10-14 02:19:49;Stake;1.08;30319.24
284a236c9bbfa9cd98633730dedb69ed33100c7a5d71529448b5a12e890a03db;2117092;2021-10-14 01:56:59;Stake;1.08;30318.16
f6becadfad7b2546a43bd7cf1dd17a6e01e7340097b8355d937f3b51568aecd9;2116756;2021-10-13 20:16:12;Stake;1.08;30317.08
dc2ad82816d465ea8b864c0556d1ae9410c299c6ecf9cc5d89485953cfaa0a5f;2116686;2021-10-13 19:07:38;Stake;1.08;30316
e839149df4b2d53288fb73a54dc73f8b03594e2b840c504eb425a7f55f56c423;2116656;2021-10-13 18:37:01;Stake;1.08;30314.92
19404bd8f8b0030d6acd80663ccbf17b2e73aa7c9b8aef60b0ce5856315f6e9a;2116619;2021-10-13 17:56:46;Stake;1.08;30313.84
13334f909237c2fd1fa66766c7853d79a974b380ce49fe468f3217d527a71934;2116452;2021-10-13 15:07:07;Stake;1.08;30312.76
d860c5ed47c36f79fa7bb431d007e7df724eeb4eeac4f787ea4256a5cf43fe91;2116351;2021-10-13 13:27:19;Stake;1.08;30311.68
0142463e8d3fbfad7e478ceaf47065235ddc3dc4d2899fdb8da43383ad135ef1;2116293;2021-10-13 12:26:05;Stake;1.08;30310.6
49226383e4e0b0dd6fa565456fcb46b5ddd44af81b4931bdb881b48635564d7c;2116169;2021-10-13 10:23:28;Stake;1.08;30309.52
c73de00290d1380532f2476cf021a0e461fbc9e508fe9b02c018b5fb81abd954;2115954;2021-10-13 06:44:40;Stake;1.08;30308.44
0b6edb4bce6c4d7dfefffd62f4832def34c30214a9e9355b8337955884605de5;2115866;2021-10-13 05:10:35;Stake;1.08;30307.36
c0d24b8efc8464b7fb2ce834fa821597672f09f40283432260ffd02f921d4ae6;2115728;2021-10-13 02:45:09;Stake;1.08;30306.28
30fa58ad43feb486fe84abea6b84aab11093473e462c1f0e991d2589cc88a0fd;2115683;2021-10-13 02:06:06;Stake;1.08;30305.2
e0c28f83f0d2d2d736e1713eb46be60bb588aa61d6c21c8908e65181960f4b50;2115644;2021-10-13 01:19:44;Stake;1.08;30304.12
2cbc71db5389224c5f3a27356bfb0aa69255b6814d9119231fea9954d342b600;1867747;2021-04-19 22:28:21;Stake;1.08;30303.04
295019daee345645c4e061f8c410732c0ae4b3f27d04aca5864e5ec0ee61ae42;1867669;2021-04-19 21:07:23;Stake;1.08;30301.96
99e8d5d31ce7543de2744af711d6df9c37d9d0c3316895bfc0de4b7d7270476c;1867650;2021-04-19 20:50:15;Stake;1.08;30300.88
2e59e2b0503cc3ca069d6b7c47df5fbb9abb6ba013bea0f96a6d8c622d3210b8;1867648;2021-04-19 20:48:55;Stake;1.08;30299.8
fa8b5dbc478e9b61a272c9e7501a1ef92ee25eec405676d0515d883a4f525422;1867530;2021-04-19 18:50:29;Stake;1.08;30298.72
3532a4dbd9bb3bef0cce0a3fcfa4ad88dfb09ad775d98cf5410491327e438097;1867500;2021-04-19 18:19:14;Stake;1.08;30297.64
f86a122749916958aac26406cf23952ff6a9480540a1b3006750166bca58a068;1867393;2021-04-19 16:20:20;Stake;1.08;30296.56
14769d974106cd63fbd12c8dc1d44e75a60cd8fe2b0da29d466ca5c5523e83f3;1867136;2021-04-19 12:02:14;Stake;1.08;30295.48
0ca2bd392d836823d9e07a4fcd90bbd66eced9f6847e77e073ed6f16e6ee4b5d;1867091;2021-04-19 11:16:05;Stake;1.08;30294.4
3ca276a3e6f6520d69135364a23a292082f2190adc608f2e36254148791929d7;1866737;2021-04-19 05:11:56;Stake;1.08;30293.32
8d775e30571ee6d41a356c288c2c50de1380f5cbd616cd5a9555bb59b9e36bbc;1866734;2021-04-19 05:10:12;Stake;1.08;30292.24
6bb335ed91e8ec878e5ccc1e9f4dbc99180a6ccab1a008fb622988ca90c971f9;1866613;2021-04-19 03:06:42;Stake;1.08;30291.16
7f034ecb4342b3bbdbde9477ff173617b20d35313c54697478213f185e20f7a8;1866304;2021-04-18 21:54:07;Stake;1.08;30290.08
2fdfbd32982ada5e00c71581520ced32e843b50423f1c0c9aa2ba740358a66fc;1866277;2021-04-18 21:24:12;Stake;1.08;30289
4d3795882e536630ffc6864803bd0d3ebd55a06c5b3a7b01a5aa54e362cf2f48;1866099;2021-04-18 18:21:33;Stake;1.08;30287.92
5c6dbbddd1f594728e19e8d263491da56275deebbe88f6f52a130350b64ede2b;1866060;2021-04-18 17:38:25;Stake;1.08;30286.84
c20041ac7ef06b9608c9dd1bd805fb43d88858ff545689836bb666fba6d141b5;1866048;2021-04-18 17:25:52;Stake;1.08;30285.76
1028696d9fdcf01fc247de6a339559751c1bbdee93d54e91bdef120381c87976;1866021;2021-04-18 17:03:24;Stake;1.08;30284.68
