PX7eBAgjuFGmseu6HtHfWuaKgwg2frQ73N, ['10294.84000000', '10408.24000000', '10513.54000000', '10622.08000000', '10725.76000000', '10829.44000000']
PVTFhXYBqY8D4HaVhMdRjpUdXQuZsUcTWo, ['10630.17960396', '10753.29960396', '10850.49960396', '10995.37991661', '10016.20000000', '10127.98000000']
PLnsarxyUJRMSjmjGo5zTz8f3tpsXxLDxb, ['10477.71578385', '10489.59578385', '10531.71578385', '10531.71578385', '10632.15578385', '10709.91578385']
P8isbv6CnkvwNF665xeMVMRyWzsALkWPZB, ['10558.60000000', '10558.60000000', '10558.60000000', '10558.60000000', '10558.60000000', '10558.60000000']
PA1vjvxc8yLsxbqczx2KGsupmtKxBZwhEN, ['10526.48433419', '10554.02433419', '10555.64433419', '10555.64433419', '10555.64433419', '10555.64433419']
PGbJFPsmnWKpokXpoyTzydJT6opSYvSrhu, ['10275.40000000', '10387.18000000', '10492.48000000', '10601.02000000', '10711.18000000', '10821.34000000']
PTTZNUdWTbTJa96RdYEodvqNvaFmj4z1n7, ['10541.80000000', '10541.80000000', '10541.80000000', '10541.80000000', '10541.80000000', '10541.80000000']
PAfYF8Gu6AR1MJTrprCSrJ9CaB3VxrdbDj, ['10285.12000000', '10387.18000000', '10482.76000000', '10588.06000000', '10696.60000000', '10808.38000000']
PQeP4rAeduBzCniQbRnvsn8ZiNYiGQ8w2w, ['10283.50000000', '10388.80000000', '10482.76000000', '10589.68000000', '10696.60000000', '10805.14000000']
PJc9gWPxN4VebLLdp2q9qARttBteJgthxM, ['10260.82000000', '10379.08000000', '10486.00000000', '10596.16000000', '10704.70000000', '10811.62000000']
PK8fP8mfHE2wH2jX75KxJDTtug6cEtMaJx, ['10268.37769410', '10376.91677032', '10487.07522107', '10593.99430158', '10700.91338279', '10806.21210378']
PSrGJ4tsRQu4Aw4n6nzeEsoGcifAAfyyBy, ['10270.54000000', '10385.56000000', '10489.24000000', '10597.78000000', '10649.62000000', '10759.78000000']
PE9PZYPmzYUHPmccoyS8h1xKJbSZPn7KRQ, ['10520.98000000', '10520.98000000', '10520.98000000', '10520.98000000', '10520.98000000', '10520.98000000']
PPvxSthbUGwEakJD7QBm9EVcitmSpLaSGZ, ['10520.98000000', '10520.98000000', '10520.98000000', '10520.98000000', '10520.98000000', '10520.98000000']
PAVnoeisUw7vnUDmQj5dd4ccZ2YpEJsLQK, ['10425.51699025', '10433.07699025', '10488.15699025', '10488.15699025', '10604.79699025', '10684.71699025']
P9n1QxRnqYgJHk76oMLUGccYt6jU49Rz8Q, ['10408.23001361', '10451.97001361', '10502.19001361', '10549.17001361', '10597.77001361', '10604.24186659']
PWKzzUvvhdcSU5KEgtudQNcV5dJbMLUqRM, ['10260.28000000', '10376.92000000', '10483.84000000', '10590.76000000', '10645.30000000', '10755.46000000']
PAZBcky43GizAP8AdKB4CzeAmxxYCUBYS1, ['10401.75816300', '10448.73001375', '10502.19001375', '10545.93001375', '10588.05001375', '10596.15001375']
PG51GhY1hnE2XF9m7n4qZ1bSoEN53q5gsp, ['10296.46000000', '10346.68000000', '10439.02000000', '10550.80000000', '10656.10000000', '10769.50000000']
PU9wbYardr17TFgXNcLJDQntMEoNxmgUBu, ['10241.37797474', '10351.53687026', '10455.21526654', '10560.51460303', '10672.29332346', '10775.97240457']
PWWrfjB6p5KGFUkfNqugZFqm2ASPUgTjhu, ['10413.09001232', '10447.11001232', '10497.33001232', '10532.97001232', '10573.47001232', '10578.33001232']
PMCnA6q9wKRhX9Thr7bzu1va76hNvyXYAU, ['10501.54000000', '10501.54000000', '10501.54000000', '10501.54000000', '10501.54000000', '10501.54000000']
PVfKc4Zgy1ucAFtVZu51mJ8fFVv34irL6n, ['10476.26979246', '10502.18979246', '10507.04979246', '10507.04979246', '10507.04979246', '10507.04979246']
PRw1HSepZNRmQeKAM9xrXqrgPCscZTGEbR, ['10230.03815294', '10340.19704874', '10448.73546058', '10556.73479763', '10662.03351820', '10765.71259881']
PJpNaRd1RwZhXf1XqcrmsitPFtrb3cmEDy, ['10498.96000000', '10498.96000000', '10498.96000000', '10498.96000000', '10498.96000000', '10498.96000000']
PES7gaKTT1GDQjx78mXnH9hkFw1SJbMpDR, ['10395.27816320', '10434.15001351', '10485.99001351', '10528.11001351', '10571.85001351', '10578.33001351']
PAj163FTSJEYgJ3AMj7hSCBemm9LE1kRdK, ['10315.90000000', '10430.92000000', '10539.46000000', '10568.62000000', '10568.62000000', '10568.62000000']
PVpq99mBQPw2FTySKTtvkxbEZn1K7hjWC1, ['10291.60000000', '10335.34000000', '10427.68000000', '10532.98000000', '10644.76000000', '10756.54000000']
PF8Gmi9yhmHhntRDSjoucaQk4CNYhmG65M, ['10497.34000000', '10497.34000000', '10497.34000000', '10497.34000000', '10497.34000000', '10497.34000000']
PKZBv8xq1RtHRbg7kj5Y4pRoygLN1CuscY, ['10387.17816361', '10429.29001525', '10479.51001525', '10531.35001525', '10573.47001525', '10576.71001525']
PUPibv4JeH4LjwzpUZqATK4VLbo1awPaYa, ['10387.17816260', '10429.29001424', '10481.13001424', '10528.11001424', '10575.09001424', '10576.71001424']
PTEXn9xwBoJUXGR5c5fjqqwSYZcUUr825c, ['10291.60000000', '10330.48000000', '10422.82000000', '10529.74000000', '10636.66000000', '10750.06000000']
PEpbZaJTk1xwWeNdTtTKJE6orHREhsgJkL, ['10491.40000000', '10491.40000000', '10491.40000000', '10491.40000000', '10491.40000000', '10491.40000000']
PEDP4e4vMNpVLDS4i1KVALFWbHNf6MXq4k, ['10491.40000000', '10491.40000000', '10491.40000000', '10491.40000000', '10491.40000000', '10491.40000000']
PKVV95RqoW2ADPSGwM1Ws9jT5RFStbuVTD, ['10491.40000000', '10491.40000000', '10491.40000000', '10491.40000000', '10491.40000000', '10491.40000000']
PD1n4hLiZm9CBQYJn7EKYq28hG4h6Pg6nw, ['10390.41816300', '10434.15001420', '10485.99001420', '10515.15001420', '10558.89001420', '10563.75001420']
PVfvbQ6nM2bKpnb9uTkMjZ27Ms3dRD3rk6, ['10413.09001340', '10507.05001340', '10507.05001340', '10507.05001340', '10507.05001340', '10507.05001340']
PQsvm1WrAi2PHpxCrHKEgmdLaLcRyXd2RZ, ['10225.17815224', '10336.41722846', '10443.33568763', '10543.77502384', '10645.83374413', '10752.75282464']
PKXypzExBGD8waR2Sx4XACjQw91Ef398ky, ['10217.07815244', '10328.85722836', '10439.01569796', '10542.69503515', '10651.23375600', '10763.01283681']
PPvJ4UNsxPXrxLc894EChBaEN6KALcU3Mp, ['10385.55816210', '10429.29001374', '10479.51001374', '10518.39001374', '10558.89001374', '10563.75001374']
PQdsZDTZKFP52nUJsems11qvqKyZb9ZFjS, ['10375.83816180', '10422.81000989', '10474.65000989', '10520.01000989', '10562.13000989', '10565.37000989']
PGLV8m4jDGjFKD7DhCfMDyYWzBU6yMr4yu, ['10486.00000000', '10486.00000000', '10486.00000000', '10486.00000000', '10486.00000000', '10486.00000000']
PSG3AKAWTswSZM1GkRNAs1syicKYqQ2LQd, ['10210.60000000', '10322.38000000', '10435.78000000', '10542.70000000', '10646.38000000', '10750.06000000']
PUXAQKou9oVuHDM62ppaV9EECsihPnfwGW, ['10484.38000000', '10484.38000000', '10484.38000000', '10484.38000000', '10484.38000000', '10484.38000000']
PSTEaWHdU6uEFF4E89N523JXEyzUX9rfq1, ['10278.64000000', '10317.52000000', '10409.86000000', '10520.02000000', '10623.70000000', '10733.86000000']
PWjz2e5nKEkWKQXSUPacBgf5fZtKkVpiKR, ['10480.60000000', '10480.60000000', '10480.60000000', '10480.60000000', '10480.60000000', '10480.60000000']
PD8UrkhUG8vAoTXX3M9VRo8sLYmh5qQBJb, ['10208.43797485', '10320.21669013', '10425.51547630', '10532.97481335', '10642.59353475', '10749.51261546']
PLNedcKdk21PSoy2UL7ripkEgg89S4XgTQ, ['10479.52000000', '10479.52000000', '10479.52000000', '10479.52000000', '10479.52000000', '10479.52000000']
PLcuxMBqTnXvbmf8Z17wYxpL1iKkhYNqVT, ['10477.90000000', '10477.90000000', '10477.90000000', '10477.90000000', '10477.90000000', '10477.90000000']
PUYirT8td6obpfqEJf43uYgEZoxWs3pcJa, ['10477.90000000', '10477.90000000', '10477.90000000', '10477.90000000', '10477.90000000', '10477.90000000']
PBXPAz8Azh5pd4jCqFVSs3QojvwBh8X8sU, ['10277.02000000', '10317.52000000', '10408.24000000', '10513.54000000', '10622.08000000', '10729.00000000']
PVDvRNrBiUNmYAWnzNCUasj8LqAaphtQ2M, ['10353.16000000', '10463.32000000', '10571.86000000', '10680.40000000', '10335.34000000', '10448.74000000']
PTrN9uzZQJACq6eAiSGxGS8qB88NoFtaYK, ['10475.20000000', '10475.20000000', '10475.20000000', '10475.20000000', '10475.20000000', '10475.20000000']
PT6bU5acP2mAGoUx5GZLMqW8QbHhsVKtUB, ['10475.20000000', '10475.20000000', '10475.20000000', '10475.20000000', '10475.20000000', '10475.20000000']
PBmmqh3Kg4yVoeSytntR49SQ1M9T8o192n, ['10202.49797398', '10315.35668912', '10425.51547224', '10529.19481332', '10624.77353444', '10738.17261515']
PECewhFWLtNu8wTa7xfUAEZkbbJYkEsRCp, ['10472.50000000', '10472.50000000', '10472.50000000', '10472.50000000', '10472.50000000', '10472.50000000']
PRuSV4nLXJQrHEb9HMsou81opgbybg5DcS, ['10197.63843791', '10312.11669005', '10423.35547962', '10528.65481653', '10633.95353724', '10737.63261805']
PHuSPwLNLx43Zt4pHUqQq2JqF1JgtED2ex, ['10202.49797468', '10312.11668913', '10419.03555429', '10524.33463530', '10631.25371611', '10731.69243710']
PD6ebQGScD7gJSj1w4nkPV7D8uET7KcEvo, ['10199.25843662', '10307.79668953', '10414.71553601', '10523.25461652', '10625.31369743', '10730.61241855']
PTBPhCBJXMoHrbjubXB6RrEAqn58LNzHQw, ['10189.53861438', '10301.31750943', '10414.71575274', '10521.63483335', '10623.69391366', '10728.99263409']
PMubBopYiK94dssrSUbmqspVsPgZAxsF8Z, ['10490.31991675', '10609.11991675', '10729.53991675', '10838.07991675', '10042.12000000', '10051.84000000']
PMMeH9Sf26C1ZfGT6WEAMRhkdgfNxpAgPw, ['10291.60000000', '10333.72000000', '10414.72000000', '10523.26000000', '10573.48000000', '10584.82000000']
PPua51Cs7qo8uq5pSczreJy9Wt1TTdQ2UQ, ['10180.89861488', '10292.67751010', '10402.29586460', '10507.59494551', '10612.89402642', '10721.97274796']
PACCjDdzMqq8tuti8iD1ZhHLxpWFBfUVoz, ['10170.10000000', '10281.88000000', '10393.66000000', '10498.96000000', '10612.36000000', '10724.14000000']
P9Mo8jvrgN295d2D6jsVUkWAR3TTfYhxQ7, ['10187.92000000', '10309.42000000', '10419.58000000', '10528.12000000', '10612.36000000', '10612.36000000']
PPbBseu4MVXPHkpPzxCmnENx2Z92EMQXpD, ['10173.33843654', '10282.95751256', '10389.87598632', '10495.17506703', '10609.11414724', '10712.25286795']
PGMyXnF9q22mRgbNv3F2GcWiMxNU18BbGR, ['10236.52000000', '10319.14000000', '10427.68000000', '10539.46000000', '10563.76000000', '10563.76000000']
PAiccVPZrWAjy1Z9Q94CpCogTzpca42HFB, ['10440.39989558', '10440.39989558', '10440.39989558', '10440.39989558', '10440.39989558', '10440.39989558']
PNUfD7ZBpGgokwiKaiTycXTvoVTR9HrKqU, ['10155.52000000', '10269.46000000', '10383.40000000', '10491.40000000', '10606.96000000', '10717.66000000']
PS9PwkNwtuszRwafQWPskQ3SsCxsmPiTbn, ['10238.14000000', '10314.28000000', '10422.82000000', '10526.50000000', '10550.80000000', '10550.80000000']
PSsGwxkhSuNdBp82vDcayG4JxTDn9ibpkr, ['10432.45107319', '10432.45107319', '10432.45107319', '10432.45107319', '10432.45107319', '10432.45107319']
PSF9JcUW9e6VZoFZVQrEMvR22QsZEVHutZ, ['10153.89843672', '10261.89715103', '10376.37594225', '10481.13502266', '10592.91410327', '10699.83282453']
PAVjaQydtu1Do3SAGPn6LJxKMV54QkyhnK, ['10153.89843699', '10266.75715130', '10370.43593805', '10480.05501886', '10588.59410007', '10699.83282119']
PJL1c1NZXCtcVFevvxfGDDpXZ2uXeaV4Nz, ['10152.27843717', '10262.97715217', '10373.67599463', '10483.83507574', '10590.75415665', '10691.19287694']
PFfB4G9WcxJeKCKfnKtqJiAWG5Wn1Uz2uM, ['10150.65889916', '10262.43715088', '10374.21591899', '10484.37499990', '10587.51408041', '10692.27280056']
PXrEzSRUoCD4R1hPjFaN4D2GLaWbtbnhjv, ['10150.65843753', '10267.83715239', '10374.75594343', '10477.89502404', '10583.19410445', '10687.95282571']
PCJMUkcMQGoRGUBQUthbYZ3hKviPw24sFB, ['10763.55966670', '10885.59966670', '10056.70000000', '10169.56000000', '10273.24000000', '10385.02000000']
PBfnEMpPUqUc4NTU5AEi18NZn91iLzc9rN, ['10145.25889873', '10257.03715120', '10368.81604981', '10478.97538644', '10582.65410687', '10692.81318748']
PTUaXsaU8eoVQr5VDg4n37JZa8RVtwac1n, ['10149.03889832', '10262.43715049', '10366.11604621', '10474.65538284', '10578.33410452', '10685.25318523']
PBYTaEXk8kWT69t92BJ4NGU78VHniBHjv6, ['18739.73440430', '8736.49442693', '8752.69442693', '8758.09442693', '8761.33442693', '8766.73442693']
PTVKtntcPvZ5n8ynqH5pL1J7vsXNn8D2i9, ['10280.26000000', '10294.84000000', '10375.84000000', '10482.76000000', '10534.60000000', '10545.94000000']
PSqaJ1AF7Mkwk3eRCfXn9on61MY8GvNawq, ['10152.27843638', '10254.33715138', '10362.87610564', '10470.87544255', '10577.79416395', '10684.71324486']
PXs6CitJgdvuqhZjkZuLBMY1X9W2E1HCFK, ['10142.55889897', '10261.89715205', '10365.03614322', '10470.33548013', '10577.25420084', '10685.25328215']
PV3j8wgX6fxJAjpAyfocfUUCvuNB7nzbet, ['10145.79889876', '10259.19715165', '10363.41618798', '10470.33552447', '10574.01424351', '10682.55332432']
PMxUu5YNdjUn5V3qKMFHZrH99VS4a7rBCL, ['10139.32000000', '10252.72000000', '10362.88000000', '10469.80000000', '10581.58000000', '10688.50000000']
PS11xXiNv7H9unm8e52aEwcsG7jDfHcoxd, ['10149.03889933', '10257.57715142', '10359.63625352', '10463.31558973', '10568.61431099', '10671.75339190']
PJx85vGkb4VVT1N6zkEKAHfpwNhvVpnHtT, ['10410.21432589', '10410.21432589', '10410.21432589', '10410.21432589', '10410.21432589', '10410.21432589']
PVRyic6HrcT7nYTbPNa44bDD2VeBpn5uF5, ['10066.01824219', '10210.73824219', '10361.93824219', '10491.53824219', '10610.33824219', '10710.77824219']
PNui4TXD5wHto5EvPbni3rVCsTgxCJECaT, ['10144.17889870', '10255.41715187', '10354.23626854', '10459.53554825', '10564.83426924', '10671.75334955']
P8teow6d7bFesLKho5rpvX8DGjQKdvn5cT, ['10142.55889886', '10251.09779438', '10355.85629791', '10461.15563454', '10564.83435511', '10671.75343532']
PT6WjGxsdRyQPxjHoWH5jT9xjs1RaxP8b6, ['10158.76000000', '10268.92000000', '10377.46000000', '10484.38000000', '10570.24000000', '10570.24000000']
PBSrVKVn3nZHgqCYiWHqdEzJ9o69yESnY3, ['10142.55889798', '10246.23779285', '10349.37628447', '10457.37551868', '10561.05423980', '10671.21332041']
PT8rbvySQV3xpQAfi373ZWwFMUSoVDNQDu, ['10155.52000000', '10270.54000000', '10377.46000000', '10486.00000000', '10565.38000000', '10565.38000000']
PRiUPnGta2MoTYZFj79HJhmeRahWx1tfwi, ['10155.52000000', '10267.30000000', '10374.22000000', '10484.38000000', '10568.62000000', '10568.62000000']
PKdR7A1xTQ4wo7CXh5jrCEchNPVvi2xXtJ, ['10155.52000000', '10272.16000000', '10377.46000000', '10482.76000000', '10565.38000000', '10565.38000000']
PXtJRTw4D26GRMc6va66DFoYoRRknRz6Qr, ['10144.17889880', '10247.85779378', '10346.13627258', '10456.29560935', '10558.35433034', '10663.65341155']
PUvnFnCqtDFHybwAdweFf7QrmuRQ6ciMQA, ['10129.60000000', '10246.24000000', '10349.92000000', '10455.22000000', '10558.90000000', '10664.20000000']
PXi9EjLu5WdFw1qbLRcHrhTr79Sqa7RcSh, ['10129.60000000', '10238.14000000', '10346.68000000', '10453.60000000', '10563.76000000', '10670.68000000']
PPEnpfQV49tYocT3agW3SGKZJjnRbZdtM1, ['10216.00000000', '10331.02000000', '10437.94000000', '10471.96000000', '10471.96000000', '10471.96000000']
PPFGgjyW6QJP45cUU2HYvvWaiAFq4yAnhB, ['10127.98000000', '10238.14000000', '10345.06000000', '10451.98000000', '10560.52000000', '10672.30000000']
PFSKecQ7b4MPGftjo47iQs6h5QbPg4cYMd, ['10153.90000000', '10264.06000000', '10370.98000000', '10479.52000000', '10558.90000000', '10558.90000000']
PUBoaAPqzPdd8yCmcnJAHJPmKLXdwrxfYL, ['10150.66000000', '10260.82000000', '10370.98000000', '10476.28000000', '10563.76000000', '10563.76000000']
PDcooaDvEzwjacXT5XV4pwDDNWMEadUjLf, ['10155.52000000', '10265.68000000', '10372.60000000', '10477.90000000', '10555.66000000', '10555.66000000']
PEuNVZLPLp1CxNFspU6NhajRxoANzR5mww, ['10150.66000000', '10262.44000000', '10370.98000000', '10477.90000000', '10560.52000000', '10560.52000000']
PPj4Z3hdpBHViUXNV8tZdqz4t9KBKrzfdc, ['10116.64000000', '10231.66000000', '10340.20000000', '10448.74000000', '10558.90000000', '10665.82000000']
PMsLaExnMbMYKcSD2SxNQR4fdiGUmPWswq, ['10119.88000000', '10231.66000000', '10338.58000000', '10448.74000000', '10555.66000000', '10665.82000000']
PMGjj5KGQFbF2MeABQCdwhRm5ozTmMH1gW, ['10118.26000000', '10230.04000000', '10338.58000000', '10448.74000000', '10557.28000000', '10664.20000000']
PLMrgvvCvZuiwp43PMgz1hBJuVASMbTvoi, ['10111.78000000', '10231.66000000', '10340.20000000', '10448.74000000', '10557.28000000', '10667.44000000']
PD8Ua32b4WefqXcoyFJMR7p2AHPBH8iviq, ['10211.13995839', '10321.29995839', '10431.45995839', '10462.23995839', '10462.23995839', '10462.23995839']
PVy9jas7jsRFcWJvKniycq2hkSJCwFNvMQ, ['10119.88000000', '10230.04000000', '10338.58000000', '10445.50000000', '10554.04000000', '10659.34000000']
PLoSBAhSgtxYUP5BRL5aY4oCWdrTUA2AAa, ['10118.26000000', '10230.04000000', '10336.96000000', '10447.12000000', '10552.42000000', '10657.72000000']
P9LGRQdqD5sRkN7UAE3NRMuG9eFxTig68a, ['10116.64000000', '10226.80000000', '10336.96000000', '10443.88000000', '10552.42000000', '10665.82000000']
PXo1YbSniYHkzHV47BzLeZbvES1oNGZn5v, ['10116.64000000', '10230.04000000', '10338.58000000', '10443.88000000', '10550.80000000', '10657.72000000']
PDzcoobEXoVx7uv59s97X6RQqrjAwvgPKu, ['10206.82000000', '10321.84000000', '10428.76000000', '10459.54000000', '10459.54000000', '10459.54000000']
PCVhpzJe3TAQDmL5peb5Mk16YRRTkC3WmW, ['10115.02000000', '10230.04000000', '10338.58000000', '10445.50000000', '10550.80000000', '10656.10000000']
PRn1PCNEgZofzeF27VRgshtQoGfDQ4HxnM, ['10116.64000000', '10228.42000000', '10335.34000000', '10443.88000000', '10552.42000000', '10656.10000000']
PSt1SAFSDRY8VygSfWvzFr9Q6hAmJk1WH3, ['10115.02000000', '10226.80000000', '10336.96000000', '10442.26000000', '10547.56000000', '10662.58000000']
PFBQ18qHmL3BKVbJ9ttYD5NgxdkEfFSs9L, ['10116.64000000', '10228.42000000', '10335.34000000', '10443.88000000', '10545.94000000', '10657.72000000']
PDXHpKRh23K7hHX1Mf9BaLgfjQVPY4bWi2, ['10257.58000000', '10257.58000000', '10340.20000000', '10447.12000000', '10502.20000000', '10515.16000000']
PHqvAzLH3bi85rFJwa198efyAeJZ9kGioA, ['10383.94000000', '10383.94000000', '10383.94000000', '10383.94000000', '10383.94000000', '10383.94000000']
PLsqnfPCLWdpQjo4tGKMbg483empZD9mcv, ['10113.40000000', '10221.94000000', '10330.48000000', '10439.02000000', '10544.32000000', '10652.86000000']
PTxTiVGd2RKTKTNZhSLx8ZNhnhSFrr9bpm, ['10160.38000000', '10275.40000000', '10387.18000000', '10492.48000000', '10492.48000000', '10492.48000000']
PTM2uK341Nkz496WW8gbtk1DZyoDNt6nH1, ['10110.16000000', '10223.56000000', '10330.48000000', '10435.78000000', '10541.08000000', '10654.48000000']
PJYVev9Wej87eY6JnmMoU1Th8c3kLkbJbA, ['10105.30000000', '10218.70000000', '10327.24000000', '10437.40000000', '10544.32000000', '10657.72000000']
PRLYN2qBvaiE4KNaKey84mZ3tDrPDk24oU, ['10106.92000000', '10218.70000000', '10328.86000000', '10434.16000000', '10537.84000000', '10648.00000000']
PUeGTDskRnuht8QsduGbJE1oKLHMZnGu4X, ['10157.14000000', '10273.78000000', '10380.70000000', '10471.42000000', '10471.42000000', '10471.42000000']
PS6kqWsZ4vvwScrGUchqpbWHw6Sqxpjq1Y, ['10077.76000000', '10193.86000000', '10307.26000000', '10426.06000000', '10534.06000000', '10646.92000000']
PEafbJDf72uuVWmtHKiDKWYy2BTU3Xk7NG, ['10097.19936087', '10196.01825629', '10306.17658298', '10413.09566399', '10523.25474450', '10626.93346507']
PJbDCfd59tjFCnqCHi6Yv2SYVWh3uJ92AT, ['10080.99953826', '10196.01843444', '10311.03678982', '10414.71587013', '10521.63459042', '10620.45331182']
PGR7qtRFzbSa5hkSC9SdDvuKwb15UZihox, ['10079.38000000', '10191.16000000', '10302.94000000', '10411.48000000', '10521.64000000', '10631.80000000']
PU2jzzwbobhEiobmfnbE8qY4bjhYNEgqSu, ['10085.86000000', '10199.26000000', '10302.94000000', '10408.24000000', '10513.54000000', '10626.94000000']
PWdP7ZSHo6WaZ7YK18XnJz6HVmGYMMHVPn, ['10172.26000000', '10282.42000000', '10390.96000000', '10424.98000000', '10424.98000000', '10424.98000000']
PRn8GPVPg3sLVR4ppenGsUfQ2bZ9uDMkx5, ['10111.78000000', '10217.08000000', '10324.00000000', '10430.92000000', '10515.16000000', '10515.16000000']
PNuYy9y1Qp7z9efJLVVTG1TT4L2AJALxcC, ['10076.14000000', '10189.54000000', '10294.84000000', '10401.76000000', '10505.44000000', '10613.98000000']
PUBEWyuUdHWvYt6BBvqjT8EB1iVAYQJ441, ['10068.04000000', '10183.06000000', '10291.60000000', '10401.76000000', '10508.68000000', '10620.46000000']
PXWpuAXAm9BsenTQGuwzfTTbcxhFEqf53g, ['10255.95751268', '10345.05687018', '10353.15667727', '10357.47667727', '10361.79667727', '10363.41667727']
PVT418YtbJMBDvHABXyFtDECYNGjUuYUm8, ['10037.64673260', '10146.72673260', '10278.48673260', '10375.68673260', '10533.36673260', '10630.56673260']
PNsuJvXmJcUbSfLKXnCHzVBejzpBsiMbqJ, ['10045.36000000', '10158.76000000', '10265.68000000', '10370.98000000', '10477.90000000', '10589.68000000']
PXtjRdRyAqs8DTeuEybvrznST2yWDNeChC, ['10374.22859551', '10477.90859551', '10570.24859551', '10051.84028192', '10157.14028192', '10267.30028192']
PWRRhXZusnBqbnYbmo8phStj37d8m6WwK9, ['10306.18000000', '10098.82000000', '10208.98000000', '10315.90000000', '10441.18000000', '10517.86000000']
PXhMHNE1oStqad5JESgG7GKQ9ZCb1BpMqU, ['61883.86500812', '0.00000000', '0.00000000', '0.00000000', '0.00000000', '0.00000000']
PQKvG8UqhVrhDiapY9H85Adrjems4rv6DX, ['10362.88000000', '10464.94000000', '10558.90000000', '10053.46000000', '10160.38000000', '10265.68000000']
PWyZwbZZBXX7754H39YmVEazB3HVvJMAAe, ['10308.39994779', '10308.39994779', '10308.39994779', '10308.39994779', '10308.39994779', '10308.39994779']
PJUf9LTgPH9amCZrxvx8vZXE8RddGsyd7s, ['10027.54000000', '10139.32000000', '10247.86000000', '10356.40000000', '10463.32000000', '10573.48000000']
P9wowhCbte8d751R4RQ8rxJbhrPdYXsaRg, ['10541.07979187', '10025.92000000', '10136.08000000', '10250.56000000', '10365.58000000', '10482.22000000']
PTqSPpLbGAWHw7jiznu8dU3DTcDNFUcmvx, ['10014.58000000', '10130.14000000', '10240.84000000', '10352.62000000', '10463.86000000', '10572.40000000']
P9HihqEt8Sxkd7zw7tPMbGLws87roerKfB, ['10293.22000000', '10293.22000000', '10293.22000000', '10293.22000000', '10293.22000000', '10293.22000000']
PVMjr6iQKeMF1q4ruyfXTXoUGPbJg4e3NC, ['10290.33979169', '10069.66000000', '10180.90000000', '10291.60000000', '10396.90000000', '10507.06000000']
PJBoFficcR4PH39NqFdWLiXGNvzyRtS74m, ['10288.90000000', '10288.90000000', '10288.90000000', '10288.90000000', '10288.90000000', '10288.90000000']
PBHyUUxUn9qikoNz1gVopQgZkVyQStJq4n, ['10003.24000000', '10118.26000000', '10221.94000000', '10332.10000000', '10424.44000000', '10523.26000000']
PVqHVUTZnouDKY239xap68zMKP6yaK4TBg, ['10270.19894599', '10270.19894599', '10270.19894599', '10270.19894599', '10270.19894599', '10270.19894599']
PH9TigGew7CAxkSw6nFkAqFgRYYVNFgnzv, ['10155.52000000', '10270.54000000', '10375.84000000', '10486.00000000', '10092.34000000', '10200.88000000']
PP7ew7tMgD8h5czGAKfDwCYWbXuai2Fp93, ['10417.59978540', '10006.48000000', '10115.02000000', '10225.18000000', '10335.34000000', '10450.36000000']
PFQRKVFiXmoEjPekMpnPkJetAjrZM9ppyS, ['10256.20000000', '10256.20000000', '10256.20000000', '10256.20000000', '10256.20000000', '10256.20000000']
PLBYpEZL3ygGpkrYziuur44nVcd9JFJy9q, ['10230.04000000', '10055.08000000', '10158.22000000', '10266.76000000', '10333.72000000', '10427.14000000']
PU3HqQV77LyLdX3Qtmbjkxo7dTCfXN795r, ['10123.12000000', '10179.82000000', '10126.36000000', '10231.66000000', '10335.34000000', '10442.26000000']
PG2mj7wZi6yPbdfrhnS6Dbm182iBxKQhnS, ['10236.15303840', '10236.15303840', '10236.15303840', '10236.15303840', '10236.15303840', '10236.15303840']
P9rfNjUyVTvvXWMSm5uWtYGHnwq1wspCRr, ['10068.04000000', '10063.18000000', '10153.90000000', '10265.68000000', '10354.78000000', '10463.32000000']
P9Hu4y9wvWgdgowEwFJgfh5C5agiXDTW1k, ['10077.76000000', '10058.32000000', '10153.90000000', '10262.44000000', '10346.68000000', '10461.70000000']
PPpBqkZXBjJDn2bH9Ekfit1iSDL2HcekRJ, ['10051.84000000', '10059.94000000', '10157.14000000', '10262.44000000', '10359.64000000', '10468.18000000']
PAwW8MDJ2Gv2U4EtgggXFTPviLc525atzh, ['10069.66000000', '10066.42000000', '10157.14000000', '10265.14000000', '10342.90000000', '10454.68000000']
PCNjZtDdymfy5Q4BAjoT4VBTpJuhaDZxdd, ['10240.84000000', '10006.48000000', '10116.64000000', '10225.18000000', '10328.86000000', '10437.40000000']
PFphJ2iFiUpCkQDB81wV9QpLPgGPgW8ySu, ['10067.50000000', '10056.70000000', '10152.28000000', '10263.52000000', '10351.54000000', '10458.46000000']
PMVFpTg3PHEcbLwmjQ5qRhAkgWoaV33eC1, ['10375.84000000', '10424.44000000', '10534.60000000', '10000.00094568', '10000.00094568', '10011.34094568']
PXmWNK5VLngvvBziFKmxERnZGg6iBYqmad, ['10061.56000000', '10137.70000000', '10121.50000000', '10226.80000000', '10340.20000000', '10453.60000000']
PCwR2TJbfUPdGLbxKHCZiYniCZEkwA5Dgg, ['10064.26000000', '10059.94000000', '10149.04000000', '10254.34000000', '10349.92000000', '10460.08000000']
PSh5ihdF58YsHS7H5JbmUXsS96hb1eoe3c, ['10063.18000000', '10150.66000000', '10119.88000000', '10226.80000000', '10332.10000000', '10442.26000000']
